"Date","Correct_Village","Correct_Ward","Correct_District","Correct_Region","Dogs.without.collars","Dogs.with.collars","month","year","DWV","DW","Category"
2016-11-29,"NHC","Mburahati","Kinondoni","Dar-es-salaam",6,0,83,2016,"kinondoni_mburahati_nhc","kinondoni_mburahati","Urban"
2016-11-29,"Mpiji","Mbweni","Kinondoni","Dar-es-salaam",2,2,83,2016,"kinondoni_mbweni_mpiji","kinondoni_mbweni","Urban"
2016-11-23,"Regent Estate","Mikocheni","Kinondoni","Dar-es-salaam",1,2,83,2016,"kinondoni_mikocheni_regentestate","kinondoni_mikocheni","Urban"
2014-12-19,"Bonde la Mpunga","Msasani","Kinondoni","Dar-es-salaam",0,0,60,2014,"kinondoni_msasani_bondelampunga","kinondoni_msasani","Urban"
2016-11-22,"Bonde la Mpunga","Msasani","Kinondoni","Dar-es-salaam",2,0,83,2016,"kinondoni_msasani_bondelampunga","kinondoni_msasani","Urban"
2016-11-23,"Makangira","Msasani","Kinondoni","Dar-es-salaam",3,10,83,2016,"kinondoni_msasani_makangira","kinondoni_msasani","Urban"
2014-12-16,"Malamba Mawili","Msigani","Kinondoni","Dar-es-salaam",3,10,60,2014,"kinondoni_msigani_malambamawili","kinondoni_msigani","Urban"
2016-11-24,"Malamba Mawili","Msigani","Kinondoni","Dar-es-salaam",1,2,83,2016,"kinondoni_msigani_malambamawili","kinondoni_msigani","Urban"
2014-12-16,"Msigani","Msigani","Kinondoni","Dar-es-salaam",5,4,60,2014,"kinondoni_msigani_msigani","kinondoni_msigani","Urban"
2016-11-28,"Msigani","Msigani","Kinondoni","Dar-es-salaam",2,4,83,2016,"kinondoni_msigani_msigani","kinondoni_msigani","Urban"
2016-11-29,"Temboni","Msigani","Kinondoni","Dar-es-salaam",2,7,83,2016,"kinondoni_msigani_temboni","kinondoni_msigani","Urban"
2014-12-15,"Bwawani","Mwananyamala","Kinondoni","Dar-es-salaam",2,2,60,2014,"kinondoni_mwananyamala_bwawani","kinondoni_mwananyamala","Urban"
2016-11-22,"Kambangwa","Mwananyamala","Kinondoni","Dar-es-salaam",3,0,83,2016,"kinondoni_mwananyamala_kambangwa","kinondoni_mwananyamala","Urban"
2016-11-21,"Kwakopa","Mwananyamala","Kinondoni","Dar-es-salaam",1,9,83,2016,"kinondoni_mwananyamala_kwakopa","kinondoni_mwananyamala","Urban"
2014-12-21,"Mwinjuma","Mwananyamala","Kinondoni","Dar-es-salaam",1,1,60,2014,"kinondoni_mwananyamala_mwinjuma","kinondoni_mwananyamala","Urban"
2016-11-29,"Makumbusho","Mzimuni","Kinondoni","Dar-es-salaam",6,0,83,2016,"kinondoni_mzimuni_makumbusho","kinondoni_mzimuni","Urban"
2016-11-29,"Mtambani","Mzimuni","Kinondoni","Dar-es-salaam",2,0,83,2016,"kinondoni_mzimuni_mtambani","kinondoni_mzimuni","Urban"
2016-11-29,"Mwinyimkuu","Mzimuni","Kinondoni","Dar-es-salaam",1,0,83,2016,"kinondoni_mzimuni_mwinyimkuu","kinondoni_mzimuni","Urban"
2014-12-19,"Kagera Mikoroshini","Ndugumbi","Kinondoni","Dar-es-salaam",1,1,60,2014,"kinondoni_ndugumbi_kageramikoroshini","kinondoni_ndugumbi","Urban"
2016-11-29,"Kagera Mikoroshini","Ndugumbi","Kinondoni","Dar-es-salaam",3,0,83,2016,"kinondoni_ndugumbi_kageramikoroshini","kinondoni_ndugumbi","Urban"
2014-12-17,"Makanya","Ndugumbi","Kinondoni","Dar-es-salaam",0,0,60,2014,"kinondoni_ndugumbi_makanya","kinondoni_ndugumbi","Urban"
2016-11-29,"Makanya","Ndugumbi","Kinondoni","Dar-es-salaam",1,5,83,2016,"kinondoni_ndugumbi_makanya","kinondoni_ndugumbi","Urban"
2014-12-19,"Mpakani","Ndugumbi","Kinondoni","Dar-es-salaam",1,1,60,2014,"kinondoni_ndugumbi_mpakani","kinondoni_ndugumbi","Urban"
2014-12-17,"Vigaeni","Ndugumbi","Kinondoni","Dar-es-salaam",1,1,60,2014,"kinondoni_ndugumbi_vigaeni","kinondoni_ndugumbi","Urban"
2014-12-21,"Kimara B","Saranga","Kinondoni","Dar-es-salaam",2,1,60,2014,"kinondoni_saranga_kimarab","kinondoni_saranga","Urban"
2016-11-25,"Kimara B","Saranga","Kinondoni","Dar-es-salaam",1,2,83,2016,"kinondoni_saranga_kimarab","kinondoni_saranga","Urban"
2016-11-29,"King'ongo","Saranga","Kinondoni","Dar-es-salaam",1,0,83,2016,"kinondoni_saranga_kingongo","kinondoni_saranga","Urban"
2014-12-17,"Matangini","Saranga","Kinondoni","Dar-es-salaam",5,2,60,2014,"kinondoni_saranga_matangini","kinondoni_saranga","Urban"
2016-11-24,"Michungwani","Saranga","Kinondoni","Dar-es-salaam",0,3,83,2016,"kinondoni_saranga_michungwani","kinondoni_saranga","Urban"
2014-12-18,"Saranga","Saranga","Kinondoni","Dar-es-salaam",2,8,60,2014,"kinondoni_saranga_saranga","kinondoni_saranga","Urban"
2014-12-19,"Saranga","Saranga","Kinondoni","Dar-es-salaam",0,1,60,2014,"kinondoni_saranga_saranga","kinondoni_saranga","Urban"
2016-11-24,"Saranga","Saranga","Kinondoni","Dar-es-salaam",2,2,83,2016,"kinondoni_saranga_saranga","kinondoni_saranga","Urban"
2014-12-18,"Upendo","Saranga","Kinondoni","Dar-es-salaam",5,3,60,2014,"kinondoni_saranga_upendo","kinondoni_saranga","Urban"
2014-12-21,"Upendo","Saranga","Kinondoni","Dar-es-salaam",1,1,60,2014,"kinondoni_saranga_upendo","kinondoni_saranga","Urban"
2016-11-25,"Upendo","Saranga","Kinondoni","Dar-es-salaam",0,0,83,2016,"kinondoni_saranga_upendo","kinondoni_saranga","Urban"
2016-11-28,"Sinza""C""","Sinza","Kinondoni","Dar-es-salaam",1,1,83,2016,"kinondoni_sinza_sinzac","kinondoni_sinza","Urban"
2016-11-29,"Sinza""D""","Sinza","Kinondoni","Dar-es-salaam",4,1,83,2016,"kinondoni_sinza_sinzad","kinondoni_sinza","Urban"
2016-11-29,"Kwa Mtogole","Tandale","Kinondoni","Dar-es-salaam",2,0,83,2016,"kinondoni_tandale_kwamtogole","kinondoni_tandale","Urban"
2014-12-18,"Chuo Kikuu","Ubungo","Kinondoni","Dar-es-salaam",1,3,60,2014,"kinondoni_ubungo_chuokikuu","kinondoni_ubungo","Urban"
2016-11-25,"Kibo","Ubungo","Kinondoni","Dar-es-salaam",3,4,83,2016,"kinondoni_ubungo_kibo","kinondoni_ubungo","Urban"
2014-12-20,"Kisiwani","Ubungo","Kinondoni","Dar-es-salaam",4,1,60,2014,"kinondoni_ubungo_kisiwani","kinondoni_ubungo","Urban"
2016-11-27,"Kisiwani","Ubungo","Kinondoni","Dar-es-salaam",1,7,83,2016,"kinondoni_ubungo_kisiwani","kinondoni_ubungo","Urban"
2014-12-21,"Msewe","Ubungo","Kinondoni","Dar-es-salaam",2,1,60,2014,"kinondoni_ubungo_msewe","kinondoni_ubungo","Urban"
2016-11-26,"Msewe","Ubungo","Kinondoni","Dar-es-salaam",0,7,83,2016,"kinondoni_ubungo_msewe","kinondoni_ubungo","Urban"
2014-12-21,"NHC","Ubungo","Kinondoni","Dar-es-salaam",7,1,60,2014,"kinondoni_ubungo_nhc","kinondoni_ubungo","Urban"
2016-11-24,"NHC","Ubungo","Kinondoni","Dar-es-salaam",1,1,83,2016,"kinondoni_ubungo_nhc","kinondoni_ubungo","Urban"
2014-12-18,"Kilimahewa","Wazo","Kinondoni","Dar-es-salaam",6,2,60,2014,"kinondoni_wazo_kilimahewa","kinondoni_wazo","Urban"
2016-11-29,"Kilimahewa","Wazo","Kinondoni","Dar-es-salaam",3,2,83,2016,"kinondoni_wazo_kilimahewa","kinondoni_wazo","Urban"
2016-11-21,"Kisanga","Wazo","Kinondoni","Dar-es-salaam",2,8,83,2016,"kinondoni_wazo_kisanga","kinondoni_wazo","Urban"
2014-12-15,"Madala","Wazo","Kinondoni","Dar-es-salaam",2,5,60,2014,"kinondoni_wazo_madala","kinondoni_wazo","Urban"
2016-11-22,"Madala","Wazo","Kinondoni","Dar-es-salaam",1,1,83,2016,"kinondoni_wazo_madala","kinondoni_wazo","Urban"
2014-12-18,"Mivumoni","Wazo","Kinondoni","Dar-es-salaam",1,3,60,2014,"kinondoni_wazo_mivumoni","kinondoni_wazo","Urban"
2016-11-23,"Mivumoni","Wazo","Kinondoni","Dar-es-salaam",0,7,83,2016,"kinondoni_wazo_mivumoni","kinondoni_wazo","Urban"
2014-12-18,"Salasala","Wazo","Kinondoni","Dar-es-salaam",4,3,60,2014,"kinondoni_wazo_salasala","kinondoni_wazo","Urban"
2016-11-23,"Salasala","Wazo","Kinondoni","Dar-es-salaam",1,0,83,2016,"kinondoni_wazo_salasala","kinondoni_wazo","Urban"
2014-12-18,"Wazo","Wazo","Kinondoni","Dar-es-salaam",0,0,60,2014,"kinondoni_wazo_wazo","kinondoni_wazo","Urban"
2016-11-22,"Wazo","Wazo","Kinondoni","Dar-es-salaam",2,2,83,2016,"kinondoni_wazo_wazo","kinondoni_wazo","Urban"
2015-02-25,"Azimio Kaskazini","Azimio","Temeke","Dar-es-salaam",0,0,62,2015,"temeke_azimio_azimiokaskazini","temeke_azimio","Urban"
2015-02-23,"Azimio Kusini","Azimio","Temeke","Dar-es-salaam",0,0,62,2015,"temeke_azimio_azimiokusini","temeke_azimio","Urban"
2015-02-26,"Azimio Kusini","Azimio","Temeke","Dar-es-salaam",0,0,62,2015,"temeke_azimio_azimiokusini","temeke_azimio","Urban"
2015-02-25,"Kichangani","Azimio","Temeke","Dar-es-salaam",0,0,62,2015,"temeke_azimio_kichangani","temeke_azimio","Urban"
2015-02-24,"Mbuyuni","Azimio","Temeke","Dar-es-salaam",0,0,62,2015,"temeke_azimio_mbuyuni","temeke_azimio","Urban"
2016-12-12,"Tambuka Reli","Azimio","Temeke","Dar-es-salaam",0,0,84,2016,"temeke_azimio_tambukareli","temeke_azimio","Urban"
2015-02-27,"Tambuka Reli","Azimio","Temeke","Dar-es-salaam",0,0,62,2015,"temeke_azimio_tambukareli","temeke_azimio","Urban"
2015-02-27,"Buza","Buza","Temeke","Dar-es-salaam",0,0,62,2015,"temeke_buza_buza","temeke_buza","Urban"
2015-02-26,"Mjimpya","Buza","Temeke","Dar-es-salaam",0,0,62,2015,"temeke_buza_mjimpya","temeke_buza","Urban"
2016-12-12,"Kiponza","Chamazi","Temeke","Dar-es-salaam",0,0,84,2016,"temeke_chamazi_kiponza","temeke_chamazi","Urban"
2016-12-10,"Kisewe","Chamazi","Temeke","Dar-es-salaam",2,0,84,2016,"temeke_chamazi_kisewe","temeke_chamazi","Urban"
2016-12-11,"Magengeni","Chamazi","Temeke","Dar-es-salaam",0,3,84,2016,"temeke_chamazi_magengeni","temeke_chamazi","Urban"
2015-02-27,"Magengeni","Chamazi","Temeke","Dar-es-salaam",0,0,62,2015,"temeke_chamazi_magengeni","temeke_chamazi","Urban"
2016-12-10,"Msufini","Chamazi","Temeke","Dar-es-salaam",0,2,84,2016,"temeke_chamazi_msufini","temeke_chamazi","Urban"
2016-12-11,"Mwembe Bamia","Chamazi","Temeke","Dar-es-salaam",2,0,84,2016,"temeke_chamazi_mwembebamia","temeke_chamazi","Urban"
2016-12-11,"Rufu","Chamazi","Temeke","Dar-es-salaam",4,0,84,2016,"temeke_chamazi_rufu","temeke_chamazi","Urban"
2015-02-26,"Rufu","Chamazi","Temeke","Dar-es-salaam",0,0,62,2015,"temeke_chamazi_rufu","temeke_chamazi","Urban"
2016-12-12,"Bora","Chang'ombe","Temeke","Dar-es-salaam",3,2,84,2016,"temeke_changombe_bora","temeke_changombe","Urban"
2015-02-25,"Bora","Chang'ombe","Temeke","Dar-es-salaam",0,0,62,2015,"temeke_changombe_bora","temeke_changombe","Urban"
2016-12-10,"Chang'ombe""A""","Chang'ombe","Temeke","Dar-es-salaam",3,0,84,2016,"temeke_changombe_changombea","temeke_changombe","Urban"
2015-02-24,"Chang'ombe""A""","Chang'ombe","Temeke","Dar-es-salaam",0,0,62,2015,"temeke_changombe_changombea","temeke_changombe","Urban"
2016-12-10,"Chang'ombe""B""","Chang'ombe","Temeke","Dar-es-salaam",3,1,84,2016,"temeke_changombe_changombeb","temeke_changombe","Urban"
2016-12-11,"Toroli","Chang'ombe","Temeke","Dar-es-salaam",2,4,84,2016,"temeke_changombe_toroli","temeke_changombe","Urban"
2016-12-11,"Kilungule","Charambe","Temeke","Dar-es-salaam",0,0,84,2016,"temeke_charambe_kilungule","temeke_charambe","Urban"
2015-02-24,"Majimatitu B","Charambe","Temeke","Dar-es-salaam",1,0,62,2015,"temeke_charambe_majimatitub","temeke_charambe","Urban"
2015-02-25,"Nzasa 'A'","Charambe","Temeke","Dar-es-salaam",1,0,62,2015,"temeke_charambe_nzasaa","temeke_charambe","Urban"
2015-02-25,"Nzasa 'B'","Charambe","Temeke","Dar-es-salaam",0,0,62,2015,"temeke_charambe_nzasab","temeke_charambe","Urban"
2015-02-23,"Rangitatu","Charambe","Temeke","Dar-es-salaam",0,0,62,2015,"temeke_charambe_rangitatu","temeke_charambe","Urban"
2016-12-10,"Keko 'B'","Keko","Temeke","Dar-es-salaam",0,0,84,2016,"temeke_keko_kekob","temeke_keko","Urban"
2016-12-10,"Keko Magurumbasi A","Keko","Temeke","Dar-es-salaam",0,0,84,2016,"temeke_keko_kekomagurumbasia","temeke_keko","Urban"
2015-02-26,"Keko Magurumbasi A","Keko","Temeke","Dar-es-salaam",0,0,62,2015,"temeke_keko_kekomagurumbasia","temeke_keko","Urban"
2016-12-10,"Keko Magurumbasi B","Keko","Temeke","Dar-es-salaam",0,1,84,2016,"temeke_keko_kekomagurumbasib","temeke_keko","Urban"
2016-12-10,"Keko Mwanga 'A'","Keko","Temeke","Dar-es-salaam",0,0,84,2016,"temeke_keko_kekomwangaa","temeke_keko","Urban"
2016-12-12,"Keko Mwanga 'B'","Keko","Temeke","Dar-es-salaam",3,6,84,2016,"temeke_keko_kekomwangab","temeke_keko","Urban"
2015-02-27,"Keko Mwanga 'B'","Keko","Temeke","Dar-es-salaam",6,3,62,2015,"temeke_keko_kekomwangab","temeke_keko","Urban"
2015-02-25,"Kichangani","Kibada","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_kibada_kichangani","temeke_kibada","Urban"
2015-02-24,"Nyakwale","Kibada","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_kibada_nyakwale","temeke_kibada","Urban"
2015-02-27,"Sokoni","Kibada","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_kibada_sokoni","temeke_kibada","Urban"
2015-02-26,"Uvumba","Kibada","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_kibada_uvumba","temeke_kibada","Urban"
2016-12-12,"Barabara ya Mwinyi","Kiburugwa","Temeke","Dar-es-salaam",2,9,84,2016,"temeke_kiburugwa_barabarayamwinyi","temeke_kiburugwa","Urban"
2016-12-12,"Juhudi","Kiburugwa","Temeke","Dar-es-salaam",0,3,84,2016,"temeke_kiburugwa_juhudi","temeke_kiburugwa","Urban"
2015-02-25,"Juhudi","Kiburugwa","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_kiburugwa_juhudi","temeke_kiburugwa","Urban"
2016-12-11,"Kiburugwa","Kiburugwa","Temeke","Dar-es-salaam",1,0,84,2016,"temeke_kiburugwa_kiburugwa","temeke_kiburugwa","Urban"
2016-12-11,"Kiburugwa No 3","Kiburugwa","Temeke","Dar-es-salaam",0,0,84,2016,"temeke_kiburugwa_kiburugwano","temeke_kiburugwa","Urban"
2016-12-12,"Kingugi","Kiburugwa","Temeke","Dar-es-salaam",2,6,84,2016,"temeke_kiburugwa_kingugi","temeke_kiburugwa","Urban"
2016-12-12,"Kwa Nyoka","Kiburugwa","Temeke","Dar-es-salaam",1,6,84,2016,"temeke_kiburugwa_kwanyoka","temeke_kiburugwa","Urban"
2015-02-26,"Kwa Nyoka","Kiburugwa","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_kiburugwa_kwanyoka","temeke_kiburugwa","Urban"
2015-02-26,"Ferry","Kigamboni","Temeke","Dar-es-salaam",1,2,62,2015,"temeke_kigamboni_ferry","temeke_kigamboni","Urban"
2015-02-27,"Kigamboni","Kigamboni","Temeke","Dar-es-salaam",0,6,62,2015,"temeke_kigamboni_kigamboni","temeke_kigamboni","Urban"
2015-02-25,"Tuamoyo","Kigamboni","Temeke","Dar-es-salaam",0,2,62,2015,"temeke_kigamboni_tuamoyo","temeke_kigamboni","Urban"
2015-02-25,"Butiama","Kijichi","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_kijichi_butiama","temeke_kijichi","Urban"
2015-02-26,"Misheni","Kijichi","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_kijichi_misheni","temeke_kijichi","Urban"
2016-12-12,"Mtoni Kijichi","Kijichi","Temeke","Dar-es-salaam",2,0,84,2016,"temeke_kijichi_mtonikijichi","temeke_kijichi","Urban"
2015-02-27,"Mtoni Kijichi","Kijichi","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_kijichi_mtonikijichi","temeke_kijichi","Urban"
2015-02-27,"Barabara ya Mwinyi","Kilakala","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_kilakala_barabarayamwinyi","temeke_kilakala","Urban"
2016-12-10,"Kigunga","Kilakala","Temeke","Dar-es-salaam",2,6,84,2016,"temeke_kilakala_kigunga","temeke_kilakala","Urban"
2016-12-10,"Kilakala","Kilakala","Temeke","Dar-es-salaam",2,5,84,2016,"temeke_kilakala_kilakala","temeke_kilakala","Urban"
2015-02-24,"Kilakala","Kilakala","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_kilakala_kilakala","temeke_kilakala","Urban"
2015-02-26,"Kilakala","Kilakala","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_kilakala_kilakala","temeke_kilakala","Urban"
2015-01-28,"Kizito Huonjwa","Kimbiji","Temeke","Dar-es-salaam",6,2,61,2015,"temeke_kimbiji_kizitohuonjwa","temeke_kimbiji","Urban"
2015-01-29,"Kwa Chale","Kimbiji","Temeke","Dar-es-salaam",8,11,61,2015,"temeke_kimbiji_kwachale","temeke_kimbiji","Urban"
2015-01-30,"Mikenge","Kimbiji","Temeke","Dar-es-salaam",4,15,61,2015,"temeke_kimbiji_mikenge","temeke_kimbiji","Urban"
2015-02-25,"Kichangani","Kisarawe II","Temeke","Dar-es-salaam",1,0,62,2015,"temeke_kisaraweii_kichangani","temeke_kisaraweii","Urban"
2015-02-23,"Kigogo","Kisarawe II","Temeke","Dar-es-salaam",1,0,62,2015,"temeke_kisaraweii_kigogo","temeke_kisaraweii","Urban"
2015-02-24,"Kigogo","Kisarawe II","Temeke","Dar-es-salaam",1,0,62,2015,"temeke_kisaraweii_kigogo","temeke_kisaraweii","Urban"
2015-02-27,"Lingato","Kisarawe II","Temeke","Dar-es-salaam",1,0,62,2015,"temeke_kisaraweii_lingato","temeke_kisaraweii","Urban"
2015-02-24,"Kiungani","Kurasini","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_kurasini_kiungani","temeke_kurasini","Urban"
2015-02-26,"Kurasini","Kurasini","Temeke","Dar-es-salaam",1,0,62,2015,"temeke_kurasini_kurasini","temeke_kurasini","Urban"
2015-02-25,"Mivinjeni","Kurasini","Temeke","Dar-es-salaam",1,0,62,2015,"temeke_kurasini_mivinjeni","temeke_kurasini","Urban"
2015-02-27,"Shimo la Udongo","Kurasini","Temeke","Dar-es-salaam",1,0,62,2015,"temeke_kurasini_shimolaudongo","temeke_kurasini","Urban"
2015-02-05,"Dovya","Makangarawe","Temeke","Dar-es-salaam",1,6,62,2015,"temeke_makangarawe_dovya","temeke_makangarawe","Urban"
2015-02-21,"Makangarawe","Makangarawe","Temeke","Dar-es-salaam",0,0,62,2015,"temeke_makangarawe_makangarawe","temeke_makangarawe","Urban"
2015-02-06,"Msakala","Makangarawe","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_makangarawe_msakala","temeke_makangarawe","Urban"
2015-02-23,"Uwazi","Makangarawe","Temeke","Dar-es-salaam",0,0,62,2015,"temeke_makangarawe_uwazi","temeke_makangarawe","Urban"
2016-12-11,"Bughudadi","Mbagala","Temeke","Dar-es-salaam",1,7,84,2016,"temeke_mbagala_bughudadi","temeke_mbagala","Urban"
2015-01-26,"Bughudadi","Mbagala","Temeke","Dar-es-salaam",1,1,61,2015,"temeke_mbagala_bughudadi","temeke_mbagala","Urban"
2016-12-11,"Kizinga","Mbagala","Temeke","Dar-es-salaam",0,0,84,2016,"temeke_mbagala_kizinga","temeke_mbagala","Urban"
2015-01-30,"Kizinga","Mbagala","Temeke","Dar-es-salaam",3,0,61,2015,"temeke_mbagala_kizinga","temeke_mbagala","Urban"
2016-12-11,"Mangaya","Mbagala","Temeke","Dar-es-salaam",3,0,84,2016,"temeke_mbagala_mangaya","temeke_mbagala","Urban"
2015-01-28,"Mangaya","Mbagala","Temeke","Dar-es-salaam",2,0,61,2015,"temeke_mbagala_mangaya","temeke_mbagala","Urban"
2016-12-12,"Mbagala","Mbagala","Temeke","Dar-es-salaam",1,0,84,2016,"temeke_mbagala_mbagala","temeke_mbagala","Urban"
2015-01-24,"Mbagala","Mbagala","Temeke","Dar-es-salaam",3,2,61,2015,"temeke_mbagala_mbagala","temeke_mbagala","Urban"
2016-12-12,"Moringe","Mbagala","Temeke","Dar-es-salaam",2,0,84,2016,"temeke_mbagala_moringe","temeke_mbagala","Urban"
2015-01-27,"Moringe","Mbagala","Temeke","Dar-es-salaam",2,1,61,2015,"temeke_mbagala_moringe","temeke_mbagala","Urban"
2016-12-10,"Kibonde Maji""B""","Mbagala Kuu","Temeke","Dar-es-salaam",1,8,84,2016,"temeke_mbagalakuu_kibondemajib","temeke_mbagalakuu","Urban"
2016-12-10,"Kichemchem","Mbagala Kuu","Temeke","Dar-es-salaam",1,4,84,2016,"temeke_mbagalakuu_kichemchem","temeke_mbagalakuu","Urban"
2015-02-26,"Kichemchem","Mbagala Kuu","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_mbagalakuu_kichemchem","temeke_mbagalakuu","Urban"
2016-12-10,"Kizuiani","Mbagala Kuu","Temeke","Dar-es-salaam",2,3,84,2016,"temeke_mbagalakuu_kizuiani","temeke_mbagalakuu","Urban"
2015-02-27,"Kizuiani","Mbagala Kuu","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_mbagalakuu_kizuiani","temeke_mbagalakuu","Urban"
2016-12-10,"Makuka","Mbagala Kuu","Temeke","Dar-es-salaam",0,1,84,2016,"temeke_mbagalakuu_makuka","temeke_mbagalakuu","Urban"
2016-12-12,"Mbagala Kuu","Mbagala Kuu","Temeke","Dar-es-salaam",1,4,84,2016,"temeke_mbagalakuu_mbagalakuu","temeke_mbagalakuu","Urban"
2015-02-23,"Mbagala Kuu","Mbagala Kuu","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_mbagalakuu_mbagalakuu","temeke_mbagalakuu","Urban"
2015-02-24,"Mbagala Kuu","Mbagala Kuu","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_mbagalakuu_mbagalakuu","temeke_mbagalakuu","Urban"
2016-12-11,"Kibonde Maji A","Mianzini","Temeke","Dar-es-salaam",1,0,84,2016,"temeke_mianzini_kibondemajia","temeke_mianzini","Urban"
2015-02-26,"Kibonde Maji A","Mianzini","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_mianzini_kibondemajia","temeke_mianzini","Urban"
2015-01-29,"Machinjioni","Mianzini","Temeke","Dar-es-salaam",1,1,61,2015,"temeke_mianzini_machinjioni","temeke_mianzini","Urban"
2016-12-11,"Majimatitu","Mianzini","Temeke","Dar-es-salaam",0,1,84,2016,"temeke_mianzini_majimatitu","temeke_mianzini","Urban"
2015-02-27,"Majimatitu","Mianzini","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_mianzini_majimatitu","temeke_mianzini","Urban"
2015-01-28,"Majimatitu","Mianzini","Temeke","Dar-es-salaam",3,2,61,2015,"temeke_mianzini_majimatitu","temeke_mianzini","Urban"
2015-02-25,"Mchikichini","Mianzini","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_mianzini_mchikichini","temeke_mianzini","Urban"
2015-02-27,"Mchikichini","Mianzini","Temeke","Dar-es-salaam",2,1,62,2015,"temeke_mianzini_mchikichini","temeke_mianzini","Urban"
2015-01-27,"Mianzini","Mianzini","Temeke","Dar-es-salaam",0,1,61,2015,"temeke_mianzini_mianzini","temeke_mianzini","Urban"
2015-01-26,"Mponda","Mianzini","Temeke","Dar-es-salaam",2,1,61,2015,"temeke_mianzini_mponda","temeke_mianzini","Urban"
2015-02-24,"Keko Machungwa","Miburani","Temeke","Dar-es-salaam",1,2,62,2015,"temeke_miburani_kekomachungwa","temeke_miburani","Urban"
2016-12-12,"Uwanja wa Taifa","Miburani","Temeke","Dar-es-salaam",0,1,84,2016,"temeke_miburani_uwanjawataifa","temeke_miburani","Urban"
2015-02-25,"Uwanja wa Taifa","Miburani","Temeke","Dar-es-salaam",1,2,62,2015,"temeke_miburani_uwanjawataifa","temeke_miburani","Urban"
2016-12-12,"Wailesi","Miburani","Temeke","Dar-es-salaam",0,1,84,2016,"temeke_miburani_wailesi","temeke_miburani","Urban"
2015-02-26,"Wailesi","Miburani","Temeke","Dar-es-salaam",0,1,62,2015,"temeke_miburani_wailesi","temeke_miburani","Urban"
2015-01-27,"Kibugumo","Mjimwema","Temeke","Dar-es-salaam",3,5,61,2015,"temeke_mjimwema_kibugumo","temeke_mjimwema","Urban"
2016-12-10,"Maweni","Mjimwema","Temeke","Dar-es-salaam",3,0,84,2016,"temeke_mjimwema_maweni","temeke_mjimwema","Urban"
2016-12-12,"Mjimwema","Mjimwema","Temeke","Dar-es-salaam",2,3,84,2016,"temeke_mjimwema_mjimwema","temeke_mjimwema","Urban"
2015-01-02,"Ungindoni","Mjimwema","Temeke","Dar-es-salaam",2,3,61,2015,"temeke_mjimwema_ungindoni","temeke_mjimwema","Urban"
2016-12-12,"Ungindoni","Mjimwema","Temeke","Dar-es-salaam",4,3,84,2016,"temeke_mjimwema_ungindoni","temeke_mjimwema","Urban"
2015-01-31,"Ungindoni","Mjimwema","Temeke","Dar-es-salaam",2,6,61,2015,"temeke_mjimwema_ungindoni","temeke_mjimwema","Urban"
2016-12-12,"Bustani","Mtoni","Temeke","Dar-es-salaam",3,2,84,2016,"temeke_mtoni_bustani","temeke_mtoni","Urban"
2015-02-28,"Bustani","Mtoni","Temeke","Dar-es-salaam",2,1,62,2015,"temeke_mtoni_bustani","temeke_mtoni","Urban"
2016-12-12,"Mtoni","Mtoni","Temeke","Dar-es-salaam",2,1,84,2016,"temeke_mtoni_mtoni","temeke_mtoni","Urban"
2016-12-12,"Relini","Mtoni","Temeke","Dar-es-salaam",0,6,84,2016,"temeke_mtoni_relini","temeke_mtoni","Urban"
2015-02-23,"Relini","Mtoni","Temeke","Dar-es-salaam",1,1,62,2015,"temeke_mtoni_relini","temeke_mtoni","Urban"
2016-12-12,"Sabasaba","Mtoni","Temeke","Dar-es-salaam",1,1,84,2016,"temeke_mtoni_sabasaba","temeke_mtoni","Urban"
2015-02-26,"Sabasaba","Mtoni","Temeke","Dar-es-salaam",2,1,62,2015,"temeke_mtoni_sabasaba","temeke_mtoni","Urban"
2016-12-11,"Buyuni","Pemba Mnazi","Temeke","Dar-es-salaam",2,0,84,2016,"temeke_pembamnazi_buyuni","temeke_pembamnazi","Urban"
2016-12-11,"Gulubwida","Pemba Mnazi","Temeke","Dar-es-salaam",1,0,84,2016,"temeke_pembamnazi_gulubwida","temeke_pembamnazi","Urban"
