"DWV","DW","round","Category","Dogs.with.collars","Dogs.without.collars","month_vax","year_vax","Dogs_vax"
"kibahaurban_pangani_kidimu","kibahaurban_pangani",5,"Urban",8,3,84,2016,135
"kibahaurban_pangani_lumumba","kibahaurban_pangani",3,"Urban",8,2,47,2013,61
"kibahaurban_pangani_lumumba","kibahaurban_pangani",4,"Urban",2,2,60,2014,55
"kibahaurban_pangani_lumumba","kibahaurban_pangani",5,"Urban",4,4,84,2016,57
"kibahaurban_pangani_mtakuja","kibahaurban_pangani",3,"Urban",19,3,47,2013,10
"kibahaurban_pangani_mtakuja","kibahaurban_pangani",4,"Urban",3,1,60,2014,91
"kibahaurban_pangani_mtakuja","kibahaurban_pangani",5,"Urban",12,3,84,2016,57
"kibahaurban_pangani_pangani","kibahaurban_pangani",3,"Urban",26,1,47,2013,88
"kibahaurban_pangani_pangani","kibahaurban_pangani",4,"Urban",3,2,60,2014,38
"kibahaurban_pangani_pangani","kibahaurban_pangani",5,"Urban",12,3,84,2016,280
"kibahaurban_pangani_vikawebondeni","kibahaurban_pangani",3,"Urban",33,8,47,2013,46
"kibahaurban_pangani_vikawebondeni","kibahaurban_pangani",4,"Urban",3,5,60,2014,18
"kibahaurban_pangani_vikawebondeni","kibahaurban_pangani",5,"Urban",7,2,84,2016,53
"kibahaurban_pangani_vikaweshuleni","kibahaurban_pangani",3,"Urban",10,5,47,2013,33
"kibahaurban_pangani_vikaweshuleni","kibahaurban_pangani",4,"Urban",2,4,60,2014,27
"kibahaurban_pangani_vikaweshuleni","kibahaurban_pangani",5,"Urban",4,1,84,2016,19
"kibahaurban_pichayandege_muharakani","kibahaurban_pichayandege",4,"Urban",2,2,60,2014,73
"kibahaurban_pichayandege_muharakani","kibahaurban_pichayandege",5,"Urban",6,6,84,2016,51
"kibahaurban_pichayandege_pichayandegelulan","kibahaurban_pichayandege",4,"Urban",10,4,60,2014,222
"kibahaurban_pichayandege_pichayandegelulan","kibahaurban_pichayandege",5,"Urban",4,7,84,2016,50
"kibahaurban_pichayandege_sofu","kibahaurban_pichayandege",4,"Urban",12,9,60,2014,139
"kibahaurban_pichayandege_sofu","kibahaurban_pichayandege",5,"Urban",5,2,84,2016,31
"kibahaurban_tumbi_bokotemboni","kibahaurban_tumbi",3,"Urban",41,2,47,2013,54
"kibahaurban_tumbi_bokotemboni","kibahaurban_tumbi",4,"Urban",11,4,60,2014,55
"kibahaurban_tumbi_bokotemboni","kibahaurban_tumbi",5,"Urban",8,3,84,2016,100
"kibahaurban_tumbi_bokotimiza","kibahaurban_tumbi",3,"Urban",46,6,47,2013,32
"kibahaurban_tumbi_bokotimiza","kibahaurban_tumbi",4,"Urban",4,1,60,2014,39
"kibahaurban_tumbi_bokotimiza","kibahaurban_tumbi",5,"Urban",5,2,84,2016,35
"kibahaurban_tumbi_mkoania","kibahaurban_tumbi",3,"Urban",14,3,47,2013,87
"kibahaurban_tumbi_mkoania","kibahaurban_tumbi",4,"Urban",5,2,60,2014,66
"kibahaurban_tumbi_mkoania","kibahaurban_tumbi",5,"Urban",5,3,84,2016,39
"kibahaurban_tumbi_mkoanib","kibahaurban_tumbi",3,"Urban",0,6,47,2013,92
"kibahaurban_tumbi_mkoanib","kibahaurban_tumbi",4,"Urban",13,4,60,2014,61
"kibahaurban_tumbi_mkoanib","kibahaurban_tumbi",5,"Urban",11,2,84,2016,60
"kibahaurban_tumbi_mwanalugali","kibahaurban_tumbi",3,"Urban",6,8,47,2013,76
"kibahaurban_tumbi_mwanalugali","kibahaurban_tumbi",4,"Urban",5,4,60,2014,206
"kibahaurban_tumbi_mwanalugali","kibahaurban_tumbi",5,"Urban",8,3,84,2016,145
"kibahaurban_visiga_madafu","kibahaurban_visiga",3,"Urban",7,1,47,2013,37
"kibahaurban_visiga_madafu","kibahaurban_visiga",4,"Urban",8,3,60,2014,31
"kibahaurban_visiga_madafu","kibahaurban_visiga",5,"Urban",6,3,84,2016,36
"kibahaurban_visiga_maili","kibahaurban_visiga",3,"Urban",4,1,47,2013,16
"kibahaurban_visiga_maili","kibahaurban_visiga",4,"Urban",8,2,60,2014,13
"kibahaurban_visiga_maili","kibahaurban_visiga",5,"Urban",8,2,84,2016,76
"kibahaurban_visiga_miwaleni","kibahaurban_visiga",3,"Urban",8,14,47,2013,19
"kibahaurban_visiga_miwaleni","kibahaurban_visiga",4,"Urban",3,1,60,2014,18
"kibahaurban_visiga_miwaleni","kibahaurban_visiga",5,"Urban",4,1,84,2016,17
"kibahaurban_visiga_visigakati","kibahaurban_visiga",3,"Urban",8,2,47,2013,89
"kibahaurban_visiga_visigakati","kibahaurban_visiga",4,"Urban",16,7,60,2014,96
"kibahaurban_visiga_visigakati","kibahaurban_visiga",5,"Urban",3,3,84,2016,23
"kibahaurban_visiga_zegereni","kibahaurban_visiga",3,"Urban",0,10,47,2013,57
"kibahaurban_visiga_zegereni","kibahaurban_visiga",4,"Urban",9,4,60,2014,46
"kibahaurban_visiga_zegereni","kibahaurban_visiga",5,"Urban",4,8,84,2016,100
"kilombero_chisano_chisano","kilombero_chisano",4,"Rural",3,4,61,2015,140
"kilombero_chisano_chisano","kilombero_chisano",5,"Rural",9,8,83,2016,193
"kilombero_chisano_mgugwe","kilombero_chisano",4,"Rural",14,11,61,2015,94
"kilombero_chisano_mgugwe","kilombero_chisano",5,"Rural",32,15,83,2016,106
"kilombero_chita_chita","kilombero_chita",4,"Rural",19,10,61,2015,801
"kilombero_chita_chita","kilombero_chita",5,"Rural",5,27,83,2016,580
"kilombero_chita_merera","kilombero_chita",4,"Rural",3,3,61,2015,119
"kilombero_chita_merera","kilombero_chita",5,"Rural",0,0,83,2016,112
"kilombero_chita_udagaji","kilombero_chita",4,"Rural",14,11,61,2015,263
"kilombero_idete_idete","kilombero_idete",4,"Rural",0,0,61,2015,448
"kilombero_idete_idete","kilombero_idete",5,"Rural",49,31,83,2016,367
"kilombero_idete_kisegese","kilombero_idete",4,"Rural",27,17,61,2015,117
"kilombero_idete_miwangani","kilombero_idete",4,"Rural",13,9,61,2015,172
"kilombero_idete_miwangani","kilombero_idete",5,"Rural",3,2,83,2016,226
"kilombero_idete_namwawala","kilombero_idete",4,"Rural",31,22,61,2015,192
"kilombero_idete_namwawala","kilombero_idete",5,"Rural",0,0,83,2016,239
"kilombero_ifakara_ifakara","kilombero_ifakara",4,"Rural",0,0,61,2015,260
"kilombero_ifakara_ifakara","kilombero_ifakara",5,"Rural",5,6,83,2016,86
"kilombero_ifakara_katindiuka","kilombero_ifakara",4,"Rural",15,4,61,2015,162
"kilombero_ifakara_katindiuka","kilombero_ifakara",5,"Rural",17,3,83,2016,141
"kilombero_ifakara_lipangalala","kilombero_ifakara",4,"Rural",25,8,61,2015,166
"kilombero_ifakara_lipangalala","kilombero_ifakara",5,"Rural",12,5,83,2016,75
"kilombero_ifakara_mlabani","kilombero_ifakara",4,"Rural",0,0,NA,NA,NA
"kilombero_ifakara_mlabani","kilombero_ifakara",5,"Rural",9,7,83,2016,86
"kilombero_ifakara_viwanjasitini","kilombero_ifakara",4,"Rural",0,0,61,2015,249
"kilombero_ifakara_viwanjasitini","kilombero_ifakara",5,"Rural",0,0,83,2016,135
"kilombero_kibaoni_kibaoni","kilombero_kibaoni",4,"Rural",14,5,61,2015,339
"kilombero_kibaoni_kibaoni","kilombero_kibaoni",5,"Rural",7,5,83,2016,404
"kilombero_kibaoni_kikwawila","kilombero_kibaoni",4,"Rural",9,8,61,2015,168
"kilombero_kibaoni_kikwawila","kilombero_kibaoni",5,"Rural",11,7,83,2016,158
"kilombero_kibaoni_kilama","kilombero_kibaoni",4,"Rural",8,7,61,2015,116
"kilombero_kibaoni_kilama","kilombero_kibaoni",5,"Rural",11,5,83,2016,100
"kilombero_kibaoni_lungongole","kilombero_kibaoni",4,"Rural",0,0,61,2015,175
"kilombero_kibaoni_mbasa","kilombero_kibaoni",4,"Rural",22,10,61,2015,160
"kilombero_kibaoni_mbasa","kilombero_kibaoni",5,"Rural",11,3,83,2016,402
"kilombero_kiberege_kiberege","kilombero_kiberege",4,"Rural",5,13,61,2015,257
"kilombero_kiberege_kiberege","kilombero_kiberege",5,"Rural",0,0,83,2016,273
"kilombero_kiberege_mkasu","kilombero_kiberege",4,"Rural",35,30,61,2015,80
"kilombero_kiberege_sagamaganga","kilombero_kiberege",4,"Rural",38,8,61,2015,128
"kilombero_kiberege_sagamaganga","kilombero_kiberege",5,"Rural",31,5,83,2016,120
"kilombero_kiberege_siginali","kilombero_kiberege",4,"Rural",54,20,61,2015,194
"kilombero_kiberege_siginali","kilombero_kiberege",5,"Rural",9,2,83,2016,183
"kilombero_kidatu_kidatu","kilombero_kidatu",4,"Rural",35,26,61,2015,236
"kilombero_kidatu_kidatu","kilombero_kidatu",5,"Rural",7,3,83,2016,112
"kilombero_kidatu_mkamba","kilombero_kidatu",4,"Rural",5,7,61,2015,358
"kilombero_kidatu_mkamba","kilombero_kidatu",5,"Rural",5,3,83,2016,214
"kilombero_kidatu_msolwastation","kilombero_kidatu",5,"Rural",10,7,83,2016,53
"kilombero_kisawasawa_ichonde","kilombero_kisawasawa",4,"Rural",6,4,61,2015,56
"kilombero_kisawasawa_kanolo","kilombero_kisawasawa",4,"Rural",17,13,61,2015,78
"kilombero_kisawasawa_kanolo","kilombero_kisawasawa",5,"Rural",0,0,83,2016,22
"kilombero_kisawasawa_kisawasawa","kilombero_kisawasawa",4,"Rural",19,8,61,2015,68
"kilombero_kisawasawa_mpanga","kilombero_kisawasawa",4,"Rural",9,9,61,2015,134
"kilombero_lumemo_ihanga","kilombero_lumemo",4,"Rural",0,0,61,2015,101
"kilombero_lumemo_kiningina","kilombero_lumemo",4,"Rural",10,4,61,2015,119
"kilombero_lumemo_kiningina","kilombero_lumemo",5,"Rural",11,5,83,2016,39
"kilombero_lumemo_lumemo","kilombero_lumemo",4,"Rural",0,0,61,2015,115
"kilombero_lumemo_lumemo","kilombero_lumemo",5,"Rural",0,1,NA,NA,NA
"kilombero_lumemo_machipi","kilombero_lumemo",4,"Rural",0,0,61,2015,198
"kilombero_lumemo_machipi","kilombero_lumemo",5,"Rural",11,5,83,2016,132
"kilombero_lumemo_mahutanga","kilombero_lumemo",4,"Rural",0,0,61,2015,136
"kilombero_lumemo_mahutanga","kilombero_lumemo",5,"Rural",24,10,83,2016,357
"kilombero_lumemo_michenga","kilombero_lumemo",4,"Rural",18,4,61,2015,154
"kilombero_lumemo_michenga","kilombero_lumemo",5,"Rural",10,3,83,2016,226
"kilombero_mangula_kanyenja","kilombero_mangula",4,"Rural",25,22,61,2015,64
"kilombero_mangula_kanyenja","kilombero_mangula",5,"Rural",4,1,83,2016,43
"kilombero_mangula_mangulaa","kilombero_mangula",4,"Rural",0,0,61,2015,55
"kilombero_mangula_mangulab","kilombero_mangula",4,"Rural",0,0,61,2015,135
"kilombero_mangula_mgudeni","kilombero_mangula",4,"Rural",0,0,61,2015,106
"kilombero_mangula_mgudeni","kilombero_mangula",5,"Rural",12,3,83,2016,70
"kilombero_mangula_mhelule","kilombero_mangula",4,"Rural",9,4,61,2015,71
"kilombero_mangula_mhelule","kilombero_mangula",5,"Rural",0,0,83,2016,15
"kilombero_mangula_mikoleko","kilombero_mangula",4,"Rural",26,12,61,2015,104
"kilombero_mangula_msalise","kilombero_mangula",4,"Rural",0,0,61,2015,90
"kilombero_mangula_msalise","kilombero_mangula",5,"Rural",6,2,83,2016,43
"kilombero_mangula_mwaya","kilombero_mangula",4,"Rural",0,0,61,2015,95
"kilombero_mangula_mwaya","kilombero_mangula",5,"Rural",13,1,83,2016,84
"kilombero_masagati_ipinde","kilombero_masagati",4,"Rural",4,10,61,2015,82
"kilombero_masagati_ipinde","kilombero_masagati",5,"Rural",9,7,83,2016,65
"kilombero_masagati_tanganyika","kilombero_masagati",4,"Rural",0,0,61,2015,98
"kilombero_masagati_tanganyika","kilombero_masagati",5,"Rural",0,0,83,2016,34
"kilombero_masagati_taweta","kilombero_masagati",4,"Rural",0,0,61,2015,54
"kilombero_masagati_taweta","kilombero_masagati",5,"Rural",9,7,83,2016,63
"kilombero_mbingu_igima","kilombero_mbingu",4,"Rural",84,28,61,2015,388
"kilombero_mbingu_igima","kilombero_mbingu",5,"Rural",39,10,83,2016,359
"kilombero_mbingu_mbingu","kilombero_mbingu",4,"Rural",35,24,61,2015,366
"kilombero_mbingu_mbingu","kilombero_mbingu",5,"Rural",76,49,83,2016,415
"kilombero_mbingu_mpofu","kilombero_mbingu",4,"Rural",0,0,61,2015,85
"kilombero_mbingu_mpofu","kilombero_mbingu",5,"Rural",8,1,83,2016,110
"kilombero_mchombe_ikule","kilombero_mchombe",4,"Rural",11,10,61,2015,120
"kilombero_mchombe_ikule","kilombero_mchombe",5,"Rural",0,0,83,2016,204
"kilombero_mchombe_lukolongo","kilombero_mchombe",4,"Rural",0,0,61,2015,233
"kilombero_mchombe_lukolongo","kilombero_mchombe",5,"Rural",11,5,83,2016,234
"kilombero_mchombe_mchombe","kilombero_mchombe",4,"Rural",0,0,61,2015,223
"kilombero_mchombe_mchombe","kilombero_mchombe",5,"Rural",14,7,83,2016,122
"kilombero_mchombe_mkangawalo","kilombero_mchombe",4,"Rural",6,6,61,2015,241
"kilombero_mchombe_mkangawalo","kilombero_mchombe",5,"Rural",24,8,83,2016,203
"kilombero_mchombe_mngeta","kilombero_mchombe",4,"Rural",22,9,61,2015,379
"kilombero_mchombe_mngeta","kilombero_mchombe",5,"Rural",19,7,83,2016,447
"kilombero_mchombe_njagi","kilombero_mchombe",4,"Rural",54,20,61,2015,263
"kilombero_mchombe_njagi","kilombero_mchombe",5,"Rural",0,0,83,2016,271
"kilombero_mkula_katurukila","kilombero_mkula",4,"Rural",8,4,61,2015,73
"kilombero_mkula_katurukila","kilombero_mkula",5,"Rural",0,0,83,2016,29
"kilombero_mkula_magombera","kilombero_mkula",4,"Rural",0,0,61,2015,82
"kilombero_mkula_mkula","kilombero_mkula",4,"Rural",25,13,61,2015,57
"kilombero_mkula_mkula","kilombero_mkula",5,"Rural",8,5,83,2016,27
"kilombero_mkula_msufini","kilombero_mkula",4,"Rural",7,2,61,2015,52
"kilombero_mkula_sole","kilombero_mkula",4,"Rural",35,10,61,2015,46
"kilombero_mkula_sonjo","kilombero_mkula",4,"Rural",25,11,61,2015,86
"kilombero_mkula_sonjo","kilombero_mkula",5,"Rural",0,1,NA,NA,NA
"kilombero_mlimba_kalengakelu","kilombero_mlimba",4,"Rural",44,26,61,2015,477
"kilombero_mlimba_kalengakelu","kilombero_mlimba",5,"Rural",12,5,83,2016,383
"kilombero_mlimba_kamwene","kilombero_mlimba",4,"Rural",28,9,61,2015,253
"kilombero_mlimba_kamwene","kilombero_mlimba",5,"Rural",10,10,83,2016,149
"kilombero_mlimba_matema","kilombero_mlimba",4,"Rural",33,11,61,2015,397
"kilombero_mlimba_matema","kilombero_mlimba",5,"Rural",17,16,83,2016,433
"kilombero_mlimba_mlimbaa","kilombero_mlimba",4,"Rural",0,0,61,2015,241
"kilombero_mlimba_mlimbaa","kilombero_mlimba",5,"Rural",0,0,83,2016,241
"kilombero_mlimba_mlimbab","kilombero_mlimba",4,"Rural",0,0,61,2015,173
"kilombero_mlimba_msolwa","kilombero_mlimba",4,"Rural",24,4,NA,NA,NA
"kilombero_mlimba_mwembeni","kilombero_mlimba",4,"Rural",8,6,61,2015,148
"kilombero_mlimba_mwembeni","kilombero_mlimba",5,"Rural",5,1,83,2016,130
"kilombero_mlimba_viwanjasitini","kilombero_mlimba",4,"Rural",43,26,61,2015,267
"kilombero_mlimba_viwanjasitini","kilombero_mlimba",5,"Rural",19,16,83,2016,303
"kilombero_mofu_ikwambi","kilombero_mofu",4,"Rural",3,4,61,2015,84
"kilombero_mofu_ikwambi","kilombero_mofu",5,"Rural",0,0,83,2016,193
"kilombero_mofu_mofu","kilombero_mofu",4,"Rural",0,0,61,2015,311
"kilombero_mofu_mofu","kilombero_mofu",5,"Rural",22,14,83,2016,161
"kilombero_sanje_miwangani","kilombero_sanje",4,"Rural",17,7,61,2015,93
"kilombero_sanje_msolwaujamaa","kilombero_sanje",4,"Rural",20,3,61,2015,154
"kilombero_sanje_sanje","kilombero_sanje",4,"Rural",25,10,61,2015,52
"kilombero_uchindile_kitete","kilombero_uchindile",4,"Rural",22,9,61,2015,151
"kilombero_uchindile_kitete","kilombero_uchindile",5,"Rural",9,5,83,2016,29
"kilombero_uchindile_lugala","kilombero_uchindile",4,"Rural",0,0,61,2015,84
"kilombero_uchindile_lugala","kilombero_uchindile",5,"Rural",10,7,83,2016,38
"kilombero_uchindile_uchindile","kilombero_uchindile",4,"Rural",0,0,61,2015,247
"kilombero_uchindile_uchindile","kilombero_uchindile",5,"Rural",7,5,83,2016,187
"kilombero_utengule_mpanga","kilombero_utengule",4,"Rural",24,19,61,2015,175
"kilombero_utengule_mpanga","kilombero_utengule",5,"Rural",0,0,83,2016,361
"kilombero_utengule_ngalimila","kilombero_utengule",4,"Rural",33,11,61,2015,164
"kilombero_utengule_utengule","kilombero_utengule",4,"Rural",22,25,61,2015,326
"kilombero_utengule_utengule","kilombero_utengule",5,"Rural",6,7,83,2016,283
"kilwa_chumo_chumo","kilwa_chumo",3,"Rural",5,2,55,2014,13
"kilwa_chumo_chumo","kilwa_chumo",4,"Rural",15,5,69,2015,18
"kilwa_chumo_hongwe","kilwa_chumo",3,"Rural",3,0,55,2014,22
"kilwa_chumo_hongwe","kilwa_chumo",4,"Rural",7,2,69,2015,10
"kilwa_chumo_hongwe","kilwa_chumo",5,"Rural",9,1,NA,NA,NA
"kilwa_chumo_ingirito","kilwa_chumo",3,"Rural",6,2,55,2014,19
"kilwa_chumo_ingirito","kilwa_chumo",4,"Rural",8,3,69,2015,23
"kilwa_chumo_ingirito","kilwa_chumo",5,"Rural",7,1,NA,NA,NA
"kilwa_chumo_kinywanyubugo","kilwa_chumo",3,"Rural",4,1,55,2014,14
"kilwa_chumo_kinywanyubugo","kilwa_chumo",4,"Rural",8,3,69,2015,10
"kilwa_chumo_kinywanyubugo","kilwa_chumo",5,"Rural",7,1,NA,NA,NA
"kilwa_chumo_nahama","kilwa_chumo",3,"Rural",3,1,55,2014,25
"kilwa_chumo_nahama","kilwa_chumo",4,"Rural",6,1,69,2015,14
"kilwa_chumo_nahama","kilwa_chumo",5,"Rural",8,1,83,2016,13
"kilwa_chumo_namayuni","kilwa_chumo",3,"Rural",4,1,55,2014,19
"kilwa_chumo_namayuni","kilwa_chumo",4,"Rural",7,2,69,2015,9
"kilwa_chumo_namayuni","kilwa_chumo",5,"Rural",10,2,83,2016,88
"kilwa_chumo_ngorongoro","kilwa_chumo",3,"Rural",3,0,55,2014,16
"kilwa_chumo_ngorongoro","kilwa_chumo",4,"Rural",4,1,69,2015,12
"kilwa_kandawale_kandawale","kilwa_kandawale",3,"Rural",3,0,55,2014,28
"kilwa_kandawale_kandawale","kilwa_kandawale",5,"Rural",19,0,83,2016,23
"kilwa_kandawale_mtumbeimpopera","kilwa_kandawale",3,"Rural",0,3,55,2014,26
"kilwa_kandawale_mtumbeimpopera","kilwa_kandawale",4,"Rural",14,4,69,2015,33
"kilwa_kandawale_namatewa","kilwa_kandawale",3,"Rural",7,3,55,2014,24
"kilwa_kandawale_namatewa","kilwa_kandawale",5,"Rural",0,0,NA,NA,NA
"kilwa_kandawale_ngarambi","kilwa_kandawale",3,"Rural",2,0,55,2014,29
"kilwa_kibata_hanga","kilwa_kibata",3,"Rural",8,6,55,2014,34
"kilwa_kibata_hanga","kilwa_kibata",5,"Rural",11,3,83,2016,14
"kilwa_kibata_kibata","kilwa_kibata",3,"Rural",7,2,55,2014,17
"kilwa_kibata_kibata","kilwa_kibata",5,"Rural",11,2,83,2016,40
"kilwa_kibata_mtende","kilwa_kibata",3,"Rural",3,4,55,2014,14
"kilwa_kibata_mtende","kilwa_kibata",5,"Rural",11,1,83,2016,36
"kilwa_kibata_mwengei","kilwa_kibata",3,"Rural",1,3,55,2014,12
"kilwa_kibata_mwengei","kilwa_kibata",5,"Rural",7,2,83,2016,26
"kilwa_kikole_kikole","kilwa_kikole",3,"Rural",0,0,55,2014,24
"kilwa_kikole_kikole","kilwa_kikole",4,"Rural",10,3,69,2015,7
"kilwa_kikole_kisangi","kilwa_kikole",3,"Rural",5,2,55,2014,15
"kilwa_kikole_kisangi","kilwa_kikole",4,"Rural",1,1,69,2015,8
"kilwa_kikole_migeregere","kilwa_kikole",3,"Rural",1,0,55,2014,6
"kilwa_kikole_migeregere","kilwa_kikole",4,"Rural",7,2,69,2015,7
"kilwa_kikole_ruhatwe","kilwa_kikole",3,"Rural",1,0,55,2014,13
"kilwa_kikole_ruhatwe","kilwa_kikole",4,"Rural",16,4,69,2015,16
"kilwa_kikole_ruhatwe","kilwa_kikole",5,"Rural",5,3,83,2016,7
"kilwa_kinjumbi_marendego","kilwa_kinjumbi",4,"Rural",8,6,69,2015,53
"kilwa_kinjumbi_marendego","kilwa_kinjumbi",5,"Rural",4,1,83,2016,47
"kilwa_kinjumbi_miumbu","kilwa_kinjumbi",5,"Rural",11,7,83,2016,11
"kilwa_kinjumbi_somangandumbo","kilwa_kinjumbi",4,"Rural",9,3,69,2015,57
"kilwa_kinjumbi_somangandumbo","kilwa_kinjumbi",5,"Rural",0,22,NA,NA,NA
"kilwa_kinjumbi_somangasimu","kilwa_kinjumbi",5,"Rural",35,15,83,2016,95
"kilwa_kipatimu_darajani","kilwa_kipatimu",3,"Rural",3,1,55,2014,10
"kilwa_kipatimu_kipatimu","kilwa_kipatimu",3,"Rural",17,5,55,2014,24
"kilwa_kipatimu_mtondokimwaga","kilwa_kipatimu",3,"Rural",5,3,55,2014,14
"kilwa_kipatimu_mtondokimwaga","kilwa_kipatimu",5,"Rural",7,2,83,2016,27
"kilwa_kipatimu_nandembo","kilwa_kipatimu",3,"Rural",1,2,55,2014,21
"kilwa_kipatimu_nandete","kilwa_kipatimu",3,"Rural",7,9,55,2014,39
"kilwa_kiranjeranje_kiranjeranje","kilwa_kiranjeranje",3,"Rural",12,2,55,2014,114
"kilwa_kiranjeranje_kiranjeranje","kilwa_kiranjeranje",4,"Rural",12,2,69,2015,158
"kilwa_kiranjeranje_kiswele","kilwa_kiranjeranje",3,"Rural",2,0,55,2014,12
"kilwa_kiranjeranje_makangaga","kilwa_kiranjeranje",4,"Rural",10,4,69,2015,69
"kilwa_kiranjeranje_mbwemkuru","kilwa_kiranjeranje",3,"Rural",11,7,55,2014,68
"kilwa_kiranjeranje_mbwemkuru","kilwa_kiranjeranje",4,"Rural",2,1,69,2015,172
"kilwa_kiranjeranje_mirumba","kilwa_kiranjeranje",3,"Rural",6,3,55,2014,12
"kilwa_kiranjeranje_mirumba","kilwa_kiranjeranje",4,"Rural",7,3,69,2015,15
"kilwa_kiranjeranje_mirumba","kilwa_kiranjeranje",5,"Rural",7,1,83,2016,50
"kilwa_kiranjeranje_mtandi","kilwa_kiranjeranje",3,"Rural",5,2,55,2014,39
"kilwa_kiranjeranje_mtandi","kilwa_kiranjeranje",4,"Rural",6,3,69,2015,42
"kilwa_kivinjesingino_magengeni","kilwa_kivinjesingino",3,"Rural",1,2,55,2014,16
"kilwa_kivinjesingino_magengeni","kilwa_kivinjesingino",5,"Rural",2,0,83,2016,12
"kilwa_kivinjesingino_matandu","kilwa_kivinjesingino",3,"Rural",7,2,55,2014,39
"kilwa_kivinjesingino_matandu","kilwa_kivinjesingino",4,"Rural",2,1,69,2015,54
"kilwa_kivinjesingino_matandu","kilwa_kivinjesingino",5,"Rural",4,1,83,2016,70
"kilwa_kivinjesingino_mgongeni","kilwa_kivinjesingino",3,"Rural",1,3,55,2014,21
"kilwa_kivinjesingino_mgongeni","kilwa_kivinjesingino",5,"Rural",7,3,83,2016,11
"kilwa_kivinjesingino_nangurukuru","kilwa_kivinjesingino",3,"Rural",0,1,55,2014,13
"kilwa_kivinjesingino_singino","kilwa_kivinjesingino",3,"Rural",1,3,55,2014,24
"kilwa_lihimalyao_kisongo","kilwa_lihimalyao",3,"Rural",6,2,55,2014,40
"kilwa_lihimalyao_kisongo","kilwa_lihimalyao",5,"Rural",0,1,83,2016,15
"kilwa_lihimalyao_lihimalyaokaskazini","kilwa_lihimalyao",3,"Rural",5,9,55,2014,10
"kilwa_lihimalyao_lihimalyaokaskazini","kilwa_lihimalyao",5,"Rural",1,2,83,2016,1
"kilwa_lihimalyao_lihmalyokusini","kilwa_lihimalyao",3,"Rural",11,11,55,2014,22
"kilwa_lihimalyao_lihmalyokusini","kilwa_lihimalyao",5,"Rural",5,0,83,2016,7
"kilwa_lihimalyao_namakongo","kilwa_lihimalyao",3,"Rural",9,12,NA,NA,NA
"kilwa_lihimalyao_namakongo","kilwa_lihimalyao",5,"Rural",5,0,83,2016,28
"kilwa_lihimalyao_rushungi","kilwa_lihimalyao",3,"Rural",8,3,55,2014,9
"kilwa_lihimalyao_rushungi","kilwa_lihimalyao",5,"Rural",7,3,83,2016,32
"kilwa_lihimalyao_ruyaya","kilwa_lihimalyao",3,"Rural",1,0,55,2014,21
"kilwa_lihimalyao_ruyaya","kilwa_lihimalyao",5,"Rural",1,1,83,2016,1
"kilwa_likawage_likawage","kilwa_likawage",3,"Rural",3,7,55,2014,23
"kilwa_likawage_likawage","kilwa_likawage",4,"Rural",5,4,69,2015,6
"kilwa_likawage_liwiti","kilwa_likawage",3,"Rural",1,0,55,2014,19
"kilwa_likawage_liwiti","kilwa_likawage",4,"Rural",3,0,69,2015,5
"kilwa_likawage_nainokwe","kilwa_likawage",3,"Rural",2,3,55,2014,22
"kilwa_mandawa_hotelitatu","kilwa_mandawa",3,"Rural",5,6,55,2014,13
"kilwa_mandawa_hotelitatu","kilwa_mandawa",4,"Rural",1,1,69,2015,16
"kilwa_mandawa_kiwawa","kilwa_mandawa",3,"Rural",0,0,55,2014,1
"kilwa_mandawa_kiwawa","kilwa_mandawa",4,"Rural",4,4,69,2015,34
"kilwa_mandawa_mandawa","kilwa_mandawa",3,"Rural",3,2,55,2014,32
"kilwa_mandawa_mandawa","kilwa_mandawa",4,"Rural",8,4,69,2015,35
"kilwa_mandawa_mandawa","kilwa_mandawa",5,"Rural",8,4,83,2016,59
"kilwa_mandawa_mavuji","kilwa_mandawa",3,"Rural",0,0,55,2014,5
"kilwa_mandawa_mavuji","kilwa_mandawa",4,"Rural",5,1,69,2015,46
"kilwa_mandawa_mavuji","kilwa_mandawa",5,"Rural",7,1,83,2016,84
"kilwa_mandawa_mchakama","kilwa_mandawa",3,"Rural",4,4,55,2014,9
"kilwa_mandawa_mkondaji","kilwa_mandawa",4,"Rural",4,0,69,2015,2
"kilwa_masoko_kisangi","kilwa_masoko",5,"Rural",8,2,83,2016,15
"kilwa_masoko_kisiwani","kilwa_masoko",3,"Rural",0,0,55,2014,3
"kilwa_masoko_kisiwani","kilwa_masoko",5,"Rural",4,8,83,2016,2
"kilwa_masoko_masoko","kilwa_masoko",3,"Rural",5,8,55,2014,41
"kilwa_masoko_masoko","kilwa_masoko",5,"Rural",15,12,83,2016,23
"kilwa_masoko_mchomolo","kilwa_masoko",5,"Rural",9,1,NA,NA,NA
"kilwa_masoko_mkwanyule","kilwa_masoko",3,"Rural",2,1,55,2014,14
"kilwa_masoko_mkwanyule","kilwa_masoko",5,"Rural",7,10,83,2016,10
"kilwa_masoko_mnazimmo","kilwa_masoko",3,"Rural",3,2,55,2014,20
"kilwa_masoko_mpara","kilwa_masoko",5,"Rural",5,6,83,2016,6
"kilwa_miguruwe_miguruwe","kilwa_miguruwe",3,"Rural",5,6,55,2014,13
"kilwa_miguruwe_miguruwe","kilwa_miguruwe",5,"Rural",9,3,83,2016,10
