"Correct_Village","Correct_Ward","Correct_District","Correct_Region","dateVaccination","Dogs"
"liwale_mihumo_likombora","Mihumo","Liwale","Lindi",2011-02-12,31
"liwale_mirui_kipelele","Mirui","Liwale","Lindi",2011-02-12,14
"masasi_nanjota_nanjota","Nanjota","Masasi","Mtwara",2011-02-12,37
"ruangwa_luchelegwa_ipingo","Luchelegwa","Ruangwa","Lindi",2011-02-13,16
"masasi_chigugu_chigugu","Chigugu","Masasi","Mtwara",2011-02-13,4
"masasi_chiungutwa_maugura","Chiungutwa","Masasi","Mtwara",2011-02-13,8
"kilwa_chumo_chumo","Chumo","Kilwa","Lindi",2011-02-14,16
"kilwa_kandawale_namatewa","Kandawale","Kilwa","Lindi",2011-02-14,2
"kilwa_kinjumbi_somangandumbo","Kinjumbi","Kilwa","Lindi",2011-02-14,39
"kilwa_kinjumbi_somangasimu","Kinjumbi","Kilwa","Lindi",2011-02-14,25
"kilwa_kipatimu_darajani","Kipatimu","Kilwa","Lindi",2011-02-14,5
"kilwa_kipatimu_kipatimu","Kipatimu","Kilwa","Lindi",2011-02-14,22
"kilwa_kiranjeranje_mirumba","Kiranjeranje","Kilwa","Lindi",2011-02-14,20
"kilwa_kiranjeranje_mtandi","Kiranjeranje","Kilwa","Lindi",2011-02-14,30
"kilwa_masoko_masoko","Masoko","Kilwa","Lindi",2011-02-14,52
"kilwa_masoko_mkwanyule","Masoko","Kilwa","Lindi",2011-02-14,7
"kilwa_miteja_miteja","Miteja","Kilwa","Lindi",2011-02-14,17
"kilwa_mitole_mitole","Mitole","Kilwa","Lindi",2011-02-14,2
"kilwa_njinjo_kipindimbi","Njinjo","Kilwa","Lindi",2011-02-14,23
"kilwa_njinjo_njinjo","Njinjo","Kilwa","Lindi",2011-02-14,14
"kilwa_pandemikoma_malalani","Pande Mikoma","Kilwa","Lindi",2011-02-14,12
"kilwa_pandemikoma_pandeploti","Pande Mikoma","Kilwa","Lindi",2011-02-14,27
"ruangwa_luchelegwa_luchelegwa","Luchelegwa","Ruangwa","Lindi",2011-02-14,15
"ruangwa_mnacho_ngau","Mnacho","Ruangwa","Lindi",2011-02-14,30
"masasi_mbuyuni_mbuyuni","Mbuyuni","Masasi","Mtwara",2011-02-14,84
"masasi_namalenga_namalenga","Namalenga","Masasi","Mtwara",2011-02-14,24
"nanyumbu_mikangaula_kamundi","Mikangaula","Nanyumbu","Mtwara",2011-02-14,18
"nanyumbu_mikangaula_kilosa","Mikangaula","Nanyumbu","Mtwara",2011-02-14,3
"nanyumbu_mikangaula_mikangaula","Mikangaula","Nanyumbu","Mtwara",2011-02-14,4
"nanyumbu_mikangaula_nahimba","Mikangaula","Nanyumbu","Mtwara",2011-02-14,3
"nanyumbu_mikangaula_nangaramo","Mikangaula","Nanyumbu","Mtwara",2011-02-14,7
"nanyumbu_mikangaula_nawaje","Mikangaula","Nanyumbu","Mtwara",2011-02-14,12
"nanyumbu_mnanje_mnanjea","Mnanje","Nanyumbu","Mtwara",2011-02-14,21
"nanyumbu_mnanje_ngupe","Mnanje","Nanyumbu","Mtwara",2011-02-14,22
"kilwa_chumo_kinywanyubugo","Chumo","Kilwa","Lindi",2011-02-15,2
"kilwa_kandawale_kandawale","Kandawale","Kilwa","Lindi",2011-02-15,29
"kilwa_kinjumbi_pungutini","Kinjumbi","Kilwa","Lindi",2011-02-15,16
"kilwa_kipatimu_nandete","Kipatimu","Kilwa","Lindi",2011-02-15,3
"kilwa_kiranjeranje_kiswele","Kiranjeranje","Kilwa","Lindi",2011-02-15,17
"kilwa_kiranjeranje_mbwemkuru","Kiranjeranje","Kilwa","Lindi",2011-02-15,84
"kilwa_likawage_liwiti","Likawage","Kilwa","Lindi",2011-02-15,2
"kilwa_masoko_mpara","Masoko","Kilwa","Lindi",2011-02-15,16
"kilwa_miguruwe_zingakibaoni","Miguruwe","Kilwa","Lindi",2011-02-15,10
"kilwa_miteja_miteja","Miteja","Kilwa","Lindi",2011-02-15,39
"kilwa_mitole_ngea","Mitole","Kilwa","Lindi",2011-02-15,1
"kilwa_pandemikoma_mtitimila","Pande Mikoma","Kilwa","Lindi",2011-02-15,13
"kilwa_pandemikoma_nakimweramikoma","Pande Mikoma","Kilwa","Lindi",2011-02-15,19
"kilwa_pandemikoma_namwedo","Pande Mikoma","Kilwa","Lindi",2011-02-15,11
"ruangwa_malolo_mchengaa","Malolo","Ruangwa","Lindi",2011-02-15,16
"ruangwa_ruangwa_mchangani","Ruangwa","Ruangwa","Lindi",2011-02-15,4
"masasi_chiwale_lilala","Chiwale","Masasi","Mtwara",2011-02-15,1
"masasi_chiwale_nanyindwa","Chiwale","Masasi","Mtwara",2011-02-15,21
"nanyumbu_mangaka_mangaka","Mangaka","Nanyumbu","Mtwara",2011-02-15,52
"nanyumbu_nandete_chivirikiti","Nandete","Nanyumbu","Mtwara",2011-02-15,15
"nanyumbu_nandete_mtalikachau","Nandete","Nanyumbu","Mtwara",2011-02-15,10
"nanyumbu_nandete_nandete","Nandete","Nanyumbu","Mtwara",2011-02-15,39
"nanyumbu_sengenya_nachura","Sengenya","Nanyumbu","Mtwara",2011-02-15,9
"kilwa_chumo_namayuni","Chumo","Kilwa","Lindi",2011-02-16,7
"kilwa_chumo_ngorongoro","Chumo","Kilwa","Lindi",2011-02-16,15
"kilwa_kikole_kikole","Kikole","Kilwa","Lindi",2011-02-16,4
"kilwa_kinjumbi_kinjumbi","Kinjumbi","Kilwa","Lindi",2011-02-16,43
"kilwa_kinjumbi_mtyalambu","Kinjumbi","Kilwa","Lindi",2011-02-16,4
"kilwa_kipatimu_nandembo","Kipatimu","Kilwa","Lindi",2011-02-16,1
"kilwa_kiranjeranje_kiranjeranje","Kiranjeranje","Kilwa","Lindi",2011-02-16,75
"kilwa_kivinjesingino_magengeni","Kivinjesingino","Kilwa","Lindi",2011-02-16,17
"kilwa_kivinjesingino_singino","Kivinjesingino","Kilwa","Lindi",2011-02-16,15
"kilwa_lihimalyao_namakongo","Lihimalyao","Kilwa","Lindi",2011-02-16,9
"kilwa_likawage_likawage","Likawage","Kilwa","Lindi",2011-02-16,6
"kilwa_miguruwe_nakingombe","Miguruwe","Kilwa","Lindi",2011-02-16,5
"kilwa_pandemikoma_nangookiwala","Pande Mikoma","Kilwa","Lindi",2011-02-16,17
"ruangwa_chienjele_namakuku","Chienjele","Ruangwa","Lindi",2011-02-16,18
"ruangwa_luchelegwa_nandanga","Luchelegwa","Ruangwa","Lindi",2011-02-16,12
"ruangwa_mnacho_chimbilaa","Mnacho","Ruangwa","Lindi",2011-02-16,9
"ruangwa_nandagala_namahemaa","Nandagala","Ruangwa","Lindi",2011-02-16,12
"ruangwa_nandagala_nandagalab","Nandagala","Ruangwa","Lindi",2011-02-16,20
"masasi_namajani_namajani","Namajani","Masasi","Mtwara",2011-02-16,13
"kilwa_kikole_ruhatwe","Kikole","Kilwa","Lindi",2011-02-17,2
"kilwa_kipatimu_mtondokimwaga","Kipatimu","Kilwa","Lindi",2011-02-17,7
"kilwa_kiranjeranje_makangaga","Kiranjeranje","Kilwa","Lindi",2011-02-17,37
"kilwa_kivinjesingino_matandu","Kivinjesingino","Kilwa","Lindi",2011-02-17,26
"kilwa_lihimalyao_lihimalyaokaskazini","Lihimalyao","Kilwa","Lindi",2011-02-17,14
"kilwa_mandawa_mandawa","Mandawa","Kilwa","Lindi",2011-02-17,18
"kilwa_mingumbi_chapita","Mingumbi","Kilwa","Lindi",2011-02-17,5
"kilwa_mingumbi_mingumbi","Mingumbi","Kilwa","Lindi",2011-02-17,8
"kilwa_miteja_mtukwao","Miteja","Kilwa","Lindi",2011-02-17,22
"kilwa_nanjirinji_nanjia","Nanjirinji","Kilwa","Lindi",2011-02-17,19
"lindiurban_jamhuri_mitumbati","Jamhuri","Lindi Urban","Lindi",2011-02-17,2
"lindiurban_mbanja_likongo","Mbanja","Lindi Urban","Lindi",2011-02-17,12
"lindiurban_mingoyo_mnazimmoja","Mingoyo","Lindi Urban","Lindi",2011-02-17,20
"lindiurban_msinjahili_kitunda","Msinjahili","Lindi Urban","Lindi",2011-02-17,20
"lindiurban_ndoro_ndorojuu","Ndoro","Lindi Urban","Lindi",2011-02-17,23
"lindiurban_rasbura_kariakoo","Rasbura","Lindi Urban","Lindi",2011-02-17,22
"lindiurban_tandangongoro_narunyu","Tandangongoro","Lindi Urban","Lindi",2011-02-17,23
"nachingwea_kiegei_kiegeib","Kiegei","Nachingwea","Lindi",2011-02-17,4
"nachingwea_kilimanihewa_kilimanihewa","Kilimanihewa","Nachingwea","Lindi",2011-02-17,9
"nachingwea_marambo_marambo","Marambo","Nachingwea","Lindi",2011-02-17,43
"nachingwea_naipingo_nangondo","Naipingo","Nachingwea","Lindi",2011-02-17,13
"nachingwea_nangowe_maziwa","Nangowe","Nachingwea","Lindi",2011-02-17,18
"nachingwea_nangowe_nangowe","Nangowe","Nachingwea","Lindi",2011-02-17,3
"ruangwa_chienjele_namakuku","Chienjele","Ruangwa","Lindi",2011-02-17,54
"ruangwa_nambilanje_nambilanje","Nambilanje","Ruangwa","Lindi",2011-02-17,5
"ruangwa_namichiga_namichingaa","Namichiga","Ruangwa","Lindi",2011-02-17,33
"masasi_mkululu_mbugo","Mkululu","Masasi","Mtwara",2011-02-17,19
"masasi_namajani_migombani","Namajani","Masasi","Mtwara",2011-02-17,5
"masasitownshipauthority_mwengemtapika_mwengemtapika","Mwenge Mtapika","Masasi Township Authority","Mtwara",2011-02-17,19
"masasitownshipauthority_sululu_sululu","Sululu","Masasi Township Authority","Mtwara",2011-02-17,26
"nanyumbu_nanyumbu_chitowe","Nanyumbu","Nanyumbu","Mtwara",2011-02-17,18
"nanyumbu_nanyumbu_makanya","Nanyumbu","Nanyumbu","Mtwara",2011-02-17,17
"nanyumbu_nanyumbu_nanyumbu","Nanyumbu","Nanyumbu","Mtwara",2011-02-17,55
"kibahaurban_kibaha_simbani","Kibaha","Kibaha Urban","Pwani",2011-02-17,24
"kibahaurban_kongowe_viziwaziwa","Kongowe","Kibaha Urban","Pwani",2011-02-17,40
"kibahaurban_misugusugu_miyomboni","Misugusugu","Kibaha Urban","Pwani",2011-02-17,6
"kibahaurban_msangani_kumba","Msangani","Kibaha Urban","Pwani",2011-02-17,15
"kibahaurban_tumbi_bokotemboni","Tumbi","Kibaha Urban","Pwani",2011-02-17,9
"kilwa_kinjumbi_miumbu","Kinjumbi","Kilwa","Lindi",2011-02-18,12
"kilwa_kivinjesingino_mgongeni","Kivinjesingino","Kilwa","Lindi",2011-02-18,28
"kilwa_lihimalyao_rushungi","Lihimalyao","Kilwa","Lindi",2011-02-18,18
"kilwa_lihimalyao_ruyaya","Lihimalyao","Kilwa","Lindi",2011-02-18,2
"kilwa_mandawa_hotelitatu","Mandawa","Kilwa","Lindi",2011-02-18,19
"kilwa_mandawa_kiwawa","Mandawa","Kilwa","Lindi",2011-02-18,31
"kilwa_miguruwe_miguruwe","Miguruwe","Kilwa","Lindi",2011-02-18,15
"kilwa_mingumbi_nampunga","Mingumbi","Kilwa","Lindi",2011-02-18,4
"kilwa_nanjirinji_nakiu","Nanjirinji","Kilwa","Lindi",2011-02-18,9
"kilwa_tingi_njianne","Tingi","Kilwa","Lindi",2011-02-18,17
"lindiurban_jamhuri_tulieni","Jamhuri","Lindi Urban","Lindi",2011-02-18,6
"lindiurban_mingoyo_mingoyo","Mingoyo","Lindi Urban","Lindi",2011-02-18,3
"lindiurban_msinjahili_kitumbikwela","Msinjahili","Lindi Urban","Lindi",2011-02-18,19
"lindiurban_msinjahili_nachingwea","Msinjahili","Lindi Urban","Lindi",2011-02-18,34
"lindiurban_rasbura_likotwa","Rasbura","Lindi Urban","Lindi",2011-02-18,33
"lindiurban_tandangongoro_tandangongoro","Tandangongoro","Lindi Urban","Lindi",2011-02-18,25
"nachingwea_kiegei_kiegeia","Kiegei","Nachingwea","Lindi",2011-02-18,3
"nachingwea_kilimanihewa_mazoezi","Kilimanihewa","Nachingwea","Lindi",2011-02-18,17
"nachingwea_kilimanihewa_mtepeche","Kilimanihewa","Nachingwea","Lindi",2011-02-18,29
"nachingwea_marambo_ikungu","Marambo","Nachingwea","Lindi",2011-02-18,37
"nachingwea_mkoka_nandile","Mkoka","Nachingwea","Lindi",2011-02-18,8
"nachingwea_naipingo_mchangani","Naipingo","Nachingwea","Lindi",2011-02-18,41
"nachingwea_nangowe_mitumbati","Nangowe","Nachingwea","Lindi",2011-02-18,71
"nachingwea_nditi_ngangambo","Nditi","Nachingwea","Lindi",2011-02-18,40
"nachingwea_stesheni_chiumbatimiembeni","Stesheni","Nachingwea","Lindi",2011-02-18,12
"nachingwea_stesheni_stesheni","Stesheni","Nachingwea","Lindi",2011-02-18,24
"ruangwa_chienjele_mibure","Chienjele","Ruangwa","Lindi",2011-02-18,33
"ruangwa_chienjele_njawale","Chienjele","Ruangwa","Lindi",2011-02-18,5
"ruangwa_chinongwe_juhudib","Chinongwe","Ruangwa","Lindi",2011-02-18,230
"ruangwa_malolo_malolo","Malolo","Ruangwa","Lindi",2011-02-18,23
"ruangwa_nachingwea_kilimahewa","Nachingwea","Ruangwa","Lindi",2011-02-18,19
"masasitownshipauthority_mkomaindo_mkadaendaa","Mkomaindo","Masasi Township Authority","Mtwara",2011-02-18,35
"masasitownshipauthority_temeke_mkarango","Temeke","Masasi Township Authority","Mtwara",2011-02-18,42
"mtwararural_njengwa_njengwa","Njengwa","Mtwara Rural","Mtwara",2011-02-18,28
"nanyumbu_chipuputa_chipuputa","Chipuputa","Nanyumbu","Mtwara",2011-02-18,21
"nanyumbu_masuguru_masuguru","Masuguru","Nanyumbu","Mtwara",2011-02-18,12
"nanyumbu_napacho_nakopi","Napacho","Nanyumbu","Mtwara",2011-02-18,6
"kibahaurban_mailimoja_muheza","Mailimoja","Kibaha Urban","Pwani",2011-02-18,12
"kibahaurban_mkuza_bungo","Mkuza","Kibaha Urban","Pwani",2011-02-18,7
"kibahaurban_pangani_lumumba","Pangani","Kibaha Urban","Pwani",2011-02-18,14
"kibahaurban_pangani_vikaweshuleni","Pangani","Kibaha Urban","Pwani",2011-02-18,15
"kibahaurban_tumbi_mkoanib","Tumbi","Kibaha Urban","Pwani",2011-02-18,13
"kibahaurban_tumbi_mwanalugali","Tumbi","Kibaha Urban","Pwani",2011-02-18,6
"kilwa_kinjumbi_marendego","Kinjumbi","Kilwa","Lindi",2011-02-19,32
"kilwa_kivinjesingino_nangurukuru","Kivinjesingino","Kilwa","Lindi",2011-02-19,34
"kilwa_lihimalyao_lihmalyokusini","Lihimalyao","Kilwa","Lindi",2011-02-19,3
"kilwa_mandawa_mavuji","Mandawa","Kilwa","Lindi",2011-02-19,16
"kilwa_mandawa_mchakama","Mandawa","Kilwa","Lindi",2011-02-19,12
"kilwa_mandawa_mkondaji","Mandawa","Kilwa","Lindi",2011-02-19,8
"kilwa_mingumbi_nambondo","Mingumbi","Kilwa","Lindi",2011-02-19,16
"kilwa_mingumbi_nangambi","Mingumbi","Kilwa","Lindi",2011-02-19,11
"kilwa_tingi_mtandango","Tingi","Kilwa","Lindi",2011-02-19,14
"kilwa_tingi_tingi","Tingi","Kilwa","Lindi",2011-02-19,20
"lindirural_chiponda_chiponda","Chiponda","Lindi Rural","Lindi",2011-02-19,33
"lindirural_chiponda_mwangu","Chiponda","Lindi Rural","Lindi",2011-02-19,18
"lindirural_chiponda_ntauna","Chiponda","Lindi Rural","Lindi",2011-02-19,27
"lindirural_kilangala_kilangalab","Kilangala","Lindi Rural","Lindi",2011-02-19,14
"lindirural_kitomanga_kitomanga","Kitomanga","Lindi Rural","Lindi",2011-02-19,14
"lindirural_kiwalala_kiwalala","Kiwalala","Lindi Rural","Lindi",2011-02-19,13
"lindirural_kiwalala_mahumbika","Kiwalala","Lindi Rural","Lindi",2011-02-19,17
"lindirural_longa_longa","Longa","Lindi Rural","Lindi",2011-02-19,26
"lindirural_mandwanga_mandwanga","Mandwanga","Lindi Rural","Lindi",2011-02-19,3
"lindirural_mandwanga_mikongi","Mandwanga","Lindi Rural","Lindi",2011-02-19,10
"lindirural_matimba_likwaya","Matimba","Lindi Rural","Lindi",2011-02-19,6
"lindirural_matimba_moka","Matimba","Lindi Rural","Lindi",2011-02-19,11
"lindirural_mchinga_mchanganii","Mchinga","Lindi Rural","Lindi",2011-02-19,12
"lindirural_mchinga_mchingaii","Mchinga","Lindi Rural","Lindi",2011-02-19,5
"lindirural_milola_milolaa","Milola","Lindi Rural","Lindi",2011-02-19,42
"lindirural_mnolela_mnolela","Mnolela","Lindi Rural","Lindi",2011-02-19,7
"lindirural_mnolela_zingatia","Mnolela","Lindi Rural","Lindi",2011-02-19,4
"lindirural_mtama_makonde","Mtama","Lindi Rural","Lindi",2011-02-19,3
"lindirural_mtama_mihogoni","Mtama","Lindi Rural","Lindi",2011-02-19,3
"lindirural_mtama_mpenda","Mtama","Lindi Rural","Lindi",2011-02-19,17
"lindirural_mtama_mvuleni","Mtama","Lindi Rural","Lindi",2011-02-19,2
"lindirural_mtua_kilimahewaa","Mtua","Lindi Rural","Lindi",2011-02-19,8
"lindirural_mtumbya_mtumbya","Mtumbya","Lindi Rural","Lindi",2011-02-19,10
"lindirural_nachunyu_nachunyu","Nachunyu","Lindi Rural","Lindi",2011-02-19,9
"lindirural_nahukahuka_lipome","Nahukahuka","Lindi Rural","Lindi",2011-02-19,21
"lindirural_nahukahuka_nahukahuka","Nahukahuka","Lindi Rural","Lindi",2011-02-19,30
"lindirural_namupa_mndawa","Namupa","Lindi Rural","Lindi",2011-02-19,7
"lindirural_nangaru_mkombamosi","Nangaru","Lindi Rural","Lindi",2011-02-19,13
"lindirural_nangaru_muungano","Nangaru","Lindi Rural","Lindi",2011-02-19,39
"lindirural_nyangamara_nyangamaraa","Nyangamara","Lindi Rural","Lindi",2011-02-19,15
"lindirural_nyangamara_nyangamarab","Nyangamara","Lindi Rural","Lindi",2011-02-19,54
"lindirural_nyangao_mtakujaii","Nyangao","Lindi Rural","Lindi",2011-02-19,10
"lindirural_nyengedi_nyengedi","Nyengedi","Lindi Rural","Lindi",2011-02-19,23
"lindirural_pangatena_njonjo","Pangatena","Lindi Rural","Lindi",2011-02-19,11
"lindirural_rutamba_chilala","Rutamba","Lindi Rural","Lindi",2011-02-19,3
"lindirural_rutamba_michee","Rutamba","Lindi Rural","Lindi",2011-02-19,8
"lindirural_rutamba_rutambayasasa","Rutamba","Lindi Rural","Lindi",2011-02-19,30
"lindirural_rutamba_rutambayazamani","Rutamba","Lindi Rural","Lindi",2011-02-19,14
"lindiurban_jamhuri_mtange","Jamhuri","Lindi Urban","Lindi",2011-02-19,8
"lindiurban_mbanja_kikwetu","Mbanja","Lindi Urban","Lindi",2011-02-19,21
"lindiurban_mingoyo_ruaha","Mingoyo","Lindi Urban","Lindi",2011-02-19,42
"lindiurban_msinjahili_kitumbikwela","Msinjahili","Lindi Urban","Lindi",2011-02-19,20
"lindiurban_rasbura_mitema","Rasbura","Lindi Urban","Lindi",2011-02-19,12
"lindiurban_rasbura_mmongo","Rasbura","Lindi Urban","Lindi",2011-02-19,9
"lindiurban_tandangongoro_mkanga","Tandangongoro","Lindi Urban","Lindi",2011-02-19,45
"nachingwea_kiparamnero_mwandila","Kipara Mnero","Nachingwea","Lindi",2011-02-19,15
"nachingwea_lionja_lipuyu","Lionja","Nachingwea","Lindi",2011-02-19,17
"nachingwea_marambo_litula","Marambo","Nachingwea","Lindi",2011-02-19,6
"nachingwea_marambo_mituguru","Marambo","Nachingwea","Lindi",2011-02-19,44
"nachingwea_marambo_rupota","Marambo","Nachingwea","Lindi",2011-02-19,30
"nachingwea_matekwe_matekwe","Matekwe","Nachingwea","Lindi",2011-02-19,14
"nachingwea_mkoka_narungombe","Mkoka","Nachingwea","Lindi",2011-02-19,26
"nachingwea_naipanga_chiumbatishuleni","Naipanga","Nachingwea","Lindi",2011-02-19,8
"nachingwea_naipanga_chiwindi","Naipanga","Nachingwea","Lindi",2011-02-19,19
"nachingwea_naipanga_naipanga","Naipanga","Nachingwea","Lindi",2011-02-19,2
"nachingwea_naipingo_kihuwe","Naipingo","Nachingwea","Lindi",2011-02-19,12
"nachingwea_naipingo_namatumbusi","Naipingo","Nachingwea","Lindi",2011-02-19,35
"nachingwea_nambambo_rahaleo","Nambambo","Nachingwea","Lindi",2011-02-19,10
"nachingwea_nangowe_mwenge","Nangowe","Nachingwea","Lindi",2011-02-19,34
"masasitownshipauthority_mtandi_mtandia","Mtandi","Masasi Township Authority","Mtwara",2011-02-19,50
"mtwararural_njengwa_chiwindi","Njengwa","Mtwara Rural","Mtwara",2011-02-19,14
"nanyumbu_lumesule_chigweje","Lumesule","Nanyumbu","Mtwara",2011-02-19,13
"nanyumbu_lumesule_lumesule","Lumesule","Nanyumbu","Mtwara",2011-02-19,11
"nanyumbu_masuguru_lukula","Masuguru","Nanyumbu","Mtwara",2011-02-19,49
"nanyumbu_napacho_mburusa","Napacho","Nanyumbu","Mtwara",2011-02-19,12
"kibaha_bokomnemela_bokomnemela","Bokomnemela","Kibaha","Pwani",2011-02-19,47
"kibaha_kwala_kwala","Kwala","Kibaha","Pwani",2011-02-19,94
"kibaha_magindu_magindu","Magindu","Kibaha","Pwani",2011-02-19,178
"kibaha_mlandizi_mlandizikati","Mlandizi","Kibaha","Pwani",2011-02-19,121
"kibaha_ruvu_ruvustation","Ruvu","Kibaha","Pwani",2011-02-19,79
"kibahaurban_kibaha_mwendapoleb","Kibaha","Kibaha Urban","Pwani",2011-02-19,5
"lindirural_chiponda_chiodyaa","Chiponda","Lindi Rural","Lindi",2011-02-20,30
"lindirural_kilangala_mtumbikile","Kilangala","Lindi Rural","Lindi",2011-02-20,8
"lindirural_kiwalala_narunyu","Kiwalala","Lindi Rural","Lindi",2011-02-20,4
"lindirural_longa_tulieni","Longa","Lindi Rural","Lindi",2011-02-20,3
"lindirural_majengo_majengoa","Majengo","Lindi Rural","Lindi",2011-02-20,6
"lindirural_majengo_majengob","Majengo","Lindi Rural","Lindi",2011-02-20,2
"lindirural_majengo_masasi","Majengo","Lindi Rural","Lindi",2011-02-20,15
"lindirural_majengo_mkwajuni","Majengo","Lindi Rural","Lindi",2011-02-20,22
"lindirural_majengo_nangaka","Majengo","Lindi Rural","Lindi",2011-02-20,6
"lindirural_mandwanga_lindwandwali","Mandwanga","Lindi Rural","Lindi",2011-02-20,18
"lindirural_matimba_matimba","Matimba","Lindi Rural","Lindi",2011-02-20,20
"lindirural_milola_milolamagharibi","Milola","Lindi Rural","Lindi",2011-02-20,25
"lindirural_mipingo_lihimilo","Mipingo","Lindi Rural","Lindi",2011-02-20,9
"lindirural_mnolela_namunda","Mnolela","Lindi Rural","Lindi",2011-02-20,35
"lindirural_mnolela_ruhokwe","Mnolela","Lindi Rural","Lindi",2011-02-20,16
"lindirural_nahukahuka_linoha","Nahukahuka","Lindi Rural","Lindi",2011-02-20,12
"lindirural_nahukahuka_mbawala","Nahukahuka","Lindi Rural","Lindi",2011-02-20,7
"lindirural_namupa_namupa","Namupa","Lindi Rural","Lindi",2011-02-20,12
"lindirural_navanga_navanga","Navanga","Lindi Rural","Lindi",2011-02-20,9
"lindirural_nyengedi_nyengedib","Nyengedi","Lindi Rural","Lindi",2011-02-20,16
"lindirural_pangatena_pangatena","Pangatena","Lindi Rural","Lindi",2011-02-20,15
"lindirural_sudi_madangwa","Sudi","Lindi Rural","Lindi",2011-02-20,19
"lindiurban_jamhuri_kiduni","Jamhuri","Lindi Urban","Lindi",2011-02-20,19
"lindiurban_mingoyo_mkwaya","Mingoyo","Lindi Urban","Lindi",2011-02-20,25
"lindiurban_nachingwea_nachingwea","Nachingwea","Lindi Urban","Lindi",2011-02-20,5
"lindiurban_rasbura_mitwero","Rasbura","Lindi Urban","Lindi",2011-02-20,10
"lindiurban_tandangongoro_nandambi","Tandangongoro","Lindi Urban","Lindi",2011-02-20,12
"nachingwea_kilimarondo_namatunu","Kilima Rondo","Nachingwea","Lindi",2011-02-20,18
"nachingwea_matekwe_majonanga","Matekwe","Nachingwea","Lindi",2011-02-20,11
"nachingwea_mkoka_rweje","Mkoka","Nachingwea","Lindi",2011-02-20,16
"nachingwea_mneromiembeni_mkonjela","Mneromiembeni","Nachingwea","Lindi",2011-02-20,19
"nachingwea_mpiruka_mkumba","Mpiruka","Nachingwea","Lindi",2011-02-20,48
"nachingwea_mpiruka_mpiruka","Mpiruka","Nachingwea","Lindi",2011-02-20,58
"nachingwea_naipingo_kwakamkamba","Naipingo","Nachingwea","Lindi",2011-02-20,35
"nachingwea_naipingo_naipingo","Naipingo","Nachingwea","Lindi",2011-02-20,37
"nachingwea_nditi_nyambia","Nditi","Nachingwea","Lindi",2011-02-20,13
"nachingwea_ndomoni_mkurupilo","Ndomoni","Nachingwea","Lindi",2011-02-20,16
"nachingwea_ndomoni_ndomoni","Ndomoni","Nachingwea","Lindi",2011-02-20,17
"ruangwa_malolo_nangumbua","Malolo","Ruangwa","Lindi",2011-02-20,24
"ruangwa_nambilanje_nanjaru","Nambilanje","Ruangwa","Lindi",2011-02-20,26
"masasi_mlingula_masiku","Mlingula","Masasi","Mtwara",2011-02-20,9
"mtwararural_chawi_chawi","Chawi","Mtwara Rural","Mtwara",2011-02-20,14
"mtwararural_mtiniko_mtiniko","Mtiniko","Mtwara Rural","Mtwara",2011-02-20,14
"kibaha_kilangalanga_disunyara","Kilangalanga","Kibaha","Pwani",2011-02-20,138
"kibahaurban_mkuza_kibondeni","Mkuza","Kibaha Urban","Pwani",2011-02-20,6
"lindirural_kilangala_mnimbila","Kilangala","Lindi Rural","Lindi",2011-02-21,12
"lindirural_kilolambwani_kilolambwani","Kilolambwani","Lindi Rural","Lindi",2011-02-21,13
"lindirural_kilolambwani_mvulenia","Kilolambwani","Lindi Rural","Lindi",2011-02-21,3
"lindirural_kitomanga_mkwajuni","Kitomanga","Lindi Rural","Lindi",2011-02-21,14
"lindirural_longa_narwadi","Longa","Lindi Rural","Lindi",2011-02-21,1
"lindirural_majengo_mbalala","Majengo","Lindi Rural","Lindi",2011-02-21,7
"lindirural_mipingo_mipingo","Mipingo","Lindi Rural","Lindi",2011-02-21,10
"lindirural_mipingo_mnyangara","Mipingo","Lindi Rural","Lindi",2011-02-21,23
"lindirural_mnara_nteneb","Mnara","Lindi Rural","Lindi",2011-02-21,14
